date,open,high,low,close,volume
2015-12-21,26.249562892142297,26.337574052492183,25.80216839714183,25.970857620239254,4141700.0
2015-12-22,26.08188176807342,26.259509339279013,25.76362931104578,26.14849281311035,3459500.0
2015-12-23,26.23729936465009,26.585154438742965,26.23729936465009,26.53334617614746,3101800.0
2015-12-24,26.50374307627639,26.55555133809965,26.34091549720984,26.451934814453125,1577300.0
2015-12-28,26.377925155123524,26.78499134364798,26.32611688512981,26.74798583984375,3689800.0
2015-12-29,26.866400079007164,26.992222156218208,26.688772564911893,26.807191848754883,1921100.0
2015-12-30,26.866406316584644,27.01443116158994,26.78499251066477,26.94042015075684,1392100.0
2015-12-31,26.9034131123708,26.925618675357047,26.37052759746764,26.577760696411133,2330400.0
2016-01-04,26.35572363176841,26.548153954419423,26.192896019521253,26.422334671020508,2819300.0
2016-01-05,26.407527234737262,26.74798234256426,26.04486656885992,26.68877410888672,2141200.0
2016-01-06,26.533348595820968,27.088439594255203,26.451937620988552,26.970020294189453,5191900.0
2016-01-07,26.71838196678011,27.13285097580893,26.68877925590166,27.07364273071289,5212200.0
2016-01-08,27.073647171424856,27.199466477478207,26.70358640302379,26.777597427368164,3005400.0
2016-01-11,26.814599076160523,27.09584601015907,26.799796308756477,26.99222946166992,3885400.0
2016-01-12,27.095849686988892,27.162460737676447,26.54815851207571,26.88861656188965,3354200.0
2016-01-13,26.866402517092077,27.147649400493812,26.68137219283753,26.725780487060547,4818000.0
2016-01-14,26.77019265452722,27.332686562038944,26.755392709422686,27.16985893249512,3671400.0
2016-01-15,26.81459977693616,27.184660501691013,26.63697221012382,27.01443290710449,3878500.0
2016-01-19,27.184659054140607,27.64353353786712,27.06623974145831,27.5399169921875,5422500.0
2016-01-20,27.45850464578486,27.56212402031483,26.725785991885328,27.103246688842773,5464400.0
2016-01-21,27.12545457466828,27.428904281996264,26.577763412902414,26.740591049194336,5359200.0
2016-01-22,26.87381614626398,27.140257549011327,26.651777408964787,27.110654830932617,4531000.0
2016-01-25,27.125454875216192,27.20686587092467,26.86641064885072,27.03663825988769,2343100.0
2016-01-26,27.125453941780176,27.45110638342642,26.940423567889013,27.21426773071289,2708800.0
2016-01-27,27.15505164368371,27.51030955718179,26.933015800664776,27.14765167236328,3760200.0
2016-01-28,26.91081773717662,28.006197199873547,26.718384569356964,27.80636405944824,3167700.0
2016-01-29,27.784154721100425,28.31704014569783,27.754549191028698,28.287437438964844,5407300.0
2016-02-01,28.19123492426092,28.67231514594045,28.05061282136297,28.539093017578125,6105000.0
2016-02-02,28.368850751774808,28.85733069628289,28.339245222207364,28.84992790222168,5094600.0
2016-02-03,28.77592806617457,29.18299437397579,26.829407503650447,29.04977226257324,8312300.0
2016-02-04,28.960946531811445,29.23479061539552,28.73150791817479,28.91653823852539,5492700.0
2016-02-05,28.80552543395102,29.33101380837076,28.472473040640956,29.256999969482425,5090700.0
2016-02-08,29.24220263274371,29.760288307826983,28.768525269241213,29.04977226257324,7091200.0
2016-02-09,29.042362416699056,29.41242308405928,28.886934790670253,29.323606491088867,4267800.0
2016-02-10,29.234796734308794,29.43462986091364,28.701908396695885,29.123777389526367,4688800.0
2016-02-11,29.079371910539106,29.205191199510352,28.768519439149117,28.857336044311523,4571000.0
2016-02-12,28.894335842290666,29.08676613544223,28.46506413884221,28.731508255004883,4062000.0
2016-02-16,28.80552079165348,28.80552079165348,28.44286292123402,28.73891258239746,3158900.0
2016-02-17,28.82032966613769,28.827732462072312,28.494677228499885,28.82032966613769,4160100.0
2016-02-18,28.879536861736792,29.47163340671401,28.79072308582497,29.33841133117676,3785000.0
2016-02-19,29.397623261841705,29.397623261841705,29.027562557431168,29.108976364135746,4361600.0
2016-02-22,29.219985133231425,29.427218169281105,29.064560356194164,29.3606071472168,2395800.0
2016-02-23,29.264392876540853,29.530836959828303,29.13117083489713,29.479028701782227,2925500.0
2016-02-24,29.501248267793912,29.82690076466465,29.294015117361617,29.538253784179688,2831300.0
2016-02-25,29.567855437549767,29.91571063383042,29.46423887596236,29.752885818481445,2922500.0
2016-02-26,29.58265893193951,29.678872699577845,28.96835669698591,29.064573287963867,5065200.0
2016-02-29,29.020157176478115,29.545642652317145,29.020157176478115,29.2643985748291,5545000.0
2016-03-01,29.360619314714334,29.53084974868799,28.894344790371136,29.2051944732666,4788700.0
2016-03-02,29.04236360459099,29.33101048520399,28.31704218235966,29.30140495300293,5011000.0
2016-03-03,29.256999099036054,29.331012935722352,28.89434118096036,29.308807373046875,3127800.0
2016-03-04,29.123768437345028,29.6640594043142,28.92393819550403,29.56044006347656,5117600.0
2016-03-07,29.523445078228168,29.760283723496343,29.419828523840764,29.649267196655277,4124200.0
2016-03-08,29.75287716634102,30.10813505562005,29.55304407424555,30.09333229064941,4230900.0
2016-03-09,30.07853193159712,30.300567777239348,29.989718158008014,30.13774299621582,3557800.0
2016-03-10,30.10814524840376,30.24876732822276,29.84910383206884,30.15255355834961,3408200.0
2016-03-11,30.22718788895056,30.421237718970207,30.070455005423085,30.13762664794922,3199700.0
2016-03-14,30.13015018489384,30.279420761656212,29.97341736048809,30.16746711730957,3367900.0
2016-03-15,30.070440046006333,30.44361501948241,30.070440046006333,30.2271728515625,2464900.0
2016-03-16,30.13762434416312,30.63021540266651,29.921182085113063,30.540651321411133,2344400.0
2016-03-17,30.60033968270543,31.04068614812098,30.391362664236475,30.97351455688477,3099100.0
2016-03-18,30.98846009682946,31.055631727523817,30.645139694213867,30.645139694213867,4841000.0
2016-03-21,30.592891333869563,30.80186844726025,30.294350160083177,30.637670516967773,2337400.0
2016-03-22,30.637678569070275,30.74963225043841,30.421236303545424,30.42870140075684,2426000.0
2016-03-23,30.443624439851344,30.816799528801425,30.286891585796308,30.689918518066406,2566300.0
2016-03-24,30.689909943706382,30.89142477709081,30.555566721450106,30.772008895874023,2178100.0
2016-03-28,30.85412517330332,31.048175021581606,30.63768287734234,30.71978187561035,1512900.0
2016-03-29,30.78694733703272,31.11534041700499,30.68245875918246,31.09295082092285,2830400.0
2016-03-30,31.070566288406173,31.12281058584555,30.83919665181703,31.0183219909668,2078200.0
2016-03-31,31.055625649486178,31.23474806488092,30.96606444178881,31.212358474731445,3219200.0
2016-04-01,31.115340009354476,31.36163695143204,31.003389183310272,31.30192756652832,2832200.0
2016-04-04,31.354168832832432,31.37656127356321,30.913822126459067,31.242218017578125,2278300.0
2016-04-05,31.10787699898222,31.234755168149277,30.495870054187957,30.56304168701172,4397800.0
2016-04-06,30.50333639021912,30.540653336320684,30.24211492040768,30.4884090423584,3211600.0
2016-04-07,30.39884246074669,30.6526016355886,30.316743485489013,30.44362449645996,3338600.0
2016-04-08,30.525716771332117,30.77947589047397,30.510789429370902,30.607812881469727,2103900.0
2016-04-11,30.622748158043645,30.772018769233668,30.41377101063768,30.45108795166016,2266100.0
2016-04-12,30.4660144951574,30.65260204245606,30.33167123333436,30.5928955078125,3158700.0
2016-04-13,30.66008048056381,30.697397436842135,30.13016945184698,30.369001388549805,2578500.0
2016-04-14,30.279417306621685,30.436150113143427,30.19731835641531,30.28688240051269,2091800.0
2016-04-15,30.354061458640903,30.570503701308635,30.26450023126463,30.47348022460937,2820000.0
2016-04-18,30.473476805761702,30.704843521118164,30.301813772491094,30.704843521118164,2090600.0
2016-04-19,30.757098825613777,30.80188087387836,30.466022629645945,30.71978187561035,2767800.0
2016-04-20,30.89144166519363,30.906369014393785,29.645037901538185,29.65250015258789,5000800.0
2016-04-21,29.62263454153801,29.645026980639493,28.68223466516683,28.816577911376957,8397700.0
2016-04-22,28.95837863064252,29.174820807967414,28.93598904233278,29.14496612548828,5038900.0
2016-04-25,29.070354792061018,29.249477331533605,28.965866169518435,29.21962547302246,3237300.0
2016-04-26,29.25692913159449,29.37634505265813,29.15990280601148,29.24946403503418,3357400.0
2016-04-27,29.339019689978837,29.839072826183816,29.27184807571704,29.63755798339844,4432100.0
2016-04-28,29.376335941075517,29.816682547247808,29.22706537426979,29.80921745300293,3163200.0
2016-04-29,29.607711554590573,29.928642373639534,29.36887971442857,29.87639808654785,3865700.0
2016-05-02,30.03312242384228,30.40629738869216,29.936096135793576,30.234634399414062,2990600.0
2016-05-03,30.14508374767532,30.39884292640438,30.07791211662645,30.26449966430664,2500800.0
2016-05-04,30.18985869495328,30.801865479866105,30.18985869495328,30.607812881469727,3372100.0
2016-05-05,30.52572189851765,30.824260246587112,30.33166926752765,30.480939865112305,3005200.0
2016-05-06,30.47348211766037,30.47348211766037,29.98088821874012,30.19733047485352,3652400.0
2016-05-09,30.227190733103072,30.831735572721417,30.212263383681545,30.71978187561035,4033500.0
2016-05-10,30.831735936519145,31.018323535838697,30.615293638004268,30.86905288696289,3160200.0
2016-05-11,30.92875135796213,31.033242777846866,30.67499217529936,30.88397216796875,2399600.0
2016-05-12,30.869044560730146,31.331780885041653,30.74216354692373,31.23475456237793,3815200.0
2016-05-13,31.204889534457944,31.249668705153,30.88395885801541,31.13025283813477,2721300.0
2016-05-16,31.04070599551674,31.16012191772461,30.883973131450187,31.16012191772461,2724100.0
2016-05-17,31.05562937316278,31.13026324734287,30.33166883579673,30.49586677551269,3252300.0
