date,open,high,low,close,volume
2026-06-22,311.2300109863281,315.4700012207031,307.6499938964844,309.3599853515625,2057400.0
2026-06-23,291.989990234375,310.94000244140625,279.2300109863281,309.5299987792969,4334300.0
2026-06-24,315.0400085449219,328.55999755859375,312.010009765625,320.95001220703125,2305000.0
2026-06-25,322.17999267578125,333.3900146484375,319.010009765625,322.6499938964844,1655200.0
2026-06-26,321.5899963378906,327.3299865722656,317.989990234375,318.1300048828125,7234400.0
2026-06-29,319.0,326.8599853515625,316.4700012207031,321.44000244140625,2071400.0
2026-06-30,319.5199890136719,321.0,314.42999267578125,317.5299987792969,2126000.0
2026-07-01,317.6199951171875,320.2900085449219,306.2799987792969,306.29998779296875,2184500.0
2026-07-02,307.0,310.9599914550781,293.4700012207031,296.29998779296875,2124000.0
2026-07-06,295.989990234375,299.0,285.3299865722656,287.7799987792969,2148000.0
2026-07-07,286.010009765625,289.1099853515625,277.79998779296875,282.260009765625,2665200.0
2026-07-08,279.75,283.239990234375,278.0,280.95001220703125,2232500.0
2026-07-09,283.3299865722656,290.8399963378906,282.7699890136719,288.0799865722656,1504600.0
2026-07-10,290.010009765625,290.6300048828125,284.29998779296875,285.3699951171875,1149900.0
2026-07-13,286.1400146484375,299.75,284.9200134277344,288.6099853515625,3616000.0
2026-07-14,286.3500061035156,290.0,282.6300048828125,283.0899963378906,2263300.0
2026-07-15,287.1000061035156,296.95001220703125,283.5400085449219,292.1700134277344,2198000.0
2026-07-16,291.3999938964844,295.0,288.05999755859375,293.95001220703125,1795200.0
2026-07-17,286.4100036621094,292.739990234375,285.1300048828125,286.9599914550781,2357300.0
2026-07-20,289.0899963378906,291.7699890136719,281.3500061035156,286.1600036621094,2397500.0
2026-07-21,287.3900146484375,289.260009765625,284.0299987792969,287.8999938964844,1338600.0
2026-07-22,285.5,289.4700012207031,282.75,285.8500061035156,1667200.0
2026-07-23,279.1099853515625,286.54998779296875,278.6400146484375,283.4100036621094,5354000.0
2026-07-24,285.79998779296875,300.3399963378906,284.55999755859375,293.5400085449219,2965300.0
2026-07-27,301.010009765625,307.1000061035156,289.2099914550781,305.0400085449219,4147600.0
2026-07-28,302.70001220703125,324.5799865722656,293.1499938964844,322.5,3439800.0
2026-07-29,316.5899963378906,328.8699951171875,315.5899963378906,323.5799865722656,2687100.0
2026-07-30,319.0,323.5,311.3500061035156,321.94000244140625,2139200.0
2026-07-31,321.1300048828125,321.1300048828125,316.45001220703125,318.29998779296875,1949000.0
2026-08-03,327.70001220703125,330.20001220703125,322.54998779296875,324.0,1987000.0
2026-08-04,329.54998779296875,334.0,324.0,325.739990234375,1523200.0
2026-08-05,328.989990234375,330.7200012207031,325.239990234375,327.4200134277344,1529000.0
2026-08-06,323.7200012207031,327.95001220703125,320.3599853515625,320.54998779296875,1201100.0
2026-08-07,323.3399963378906,325.010009765625,318.2099914550781,320.0,1161700.0
2026-08-10,315.0,317.0,307.1300048828125,308.0,1878700.0
2026-08-11,312.0,312.0,302.989990234375,307.1499938964844,1815100.0
2026-08-12,308.0,309.75,303.20001220703125,308.0,1325300.0
2026-08-13,309.25,313.5,307.19000244140625,309.8800048828125,1460800.0
2026-08-14,308.5,313.0,304.8999938964844,305.0,1424900.0
2026-08-17,302.6600036621094,305.2200012207031,299.82000732421875,301.7900085449219,1568400.0
2026-08-18,299.0,302.739990234375,297.1400146484375,300.0,1299800.0
2026-08-19,301.9100036621094,304.2200012207031,299.1199951171875,300.55999755859375,1667700.0
2026-08-20,296.0899963378906,296.5199890136719,284.25,287.6199951171875,1987900.0
2026-08-21,290.30999755859375,294.30999755859375,289.17999267578125,292.0,1488100.0
2026-08-24,295.8999938964844,298.8599853515625,289.4599914550781,293.0,1606900.0
2026-08-25,297.1600036621094,297.2300109863281,290.6600036621094,292.2900085449219,1216500.0
2026-08-26,293.0,296.4800109863281,289.7300109863281,290.0,1122000.0
2026-08-27,289.489990234375,291.0,283.4800109863281,284.79998779296875,1340200.0
2026-08-28,286.0,287.5199890136719,279.4100036621094,279.4100036621094,1107700.0
