date,open,high,low,close,volume
2026-04-16 04:00:00,140.92,141.5,139.42,140.315,162650.0
2026-04-17 04:00:00,142.555,147.27,142.555,146.34,190409.0
2026-04-20 04:00:00,145.61,147.07,145.23,146.79,113504.0
2026-04-21 04:00:00,147.5,148.49,144.305,144.85,178732.0
2026-04-22 04:00:00,146.325,146.34,142.58,142.64,198855.0
2026-04-23 04:00:00,142.295,143.135,139.6,142.52,170331.0
2026-04-24 04:00:00,142.27,142.46,140.21,141.37,131974.0
2026-04-27 04:00:00,141.475,142.66,139.75,141.5,104046.0
2026-04-28 04:00:00,139.99,140.405,138.21,138.4,104505.0
2026-04-29 04:00:00,138.69,139.0,136.35,136.55,199191.0
2026-04-30 04:00:00,137.99,140.86,137.46,140.47,146441.0
2026-05-01 04:00:00,140.87,140.995,137.23,137.485,209138.0
2026-05-04 04:00:00,137.135,139.415,135.45,135.45,173428.0
2026-05-05 04:00:00,138.46,140.62,137.35,138.4,252158.0
2026-05-06 04:00:00,142.0,149.41,142.0,147.925,294687.0
2026-05-07 04:00:00,147.56,147.56,139.955,141.08,222850.0
2026-05-08 04:00:00,141.64,142.755,139.63,141.275,114390.0
2026-05-11 04:00:00,140.865,141.31,139.09,139.38,155108.0
2026-05-12 04:00:00,138.47,138.83,134.515,137.29,199871.0
2026-05-13 04:00:00,136.735,138.43,135.595,137.76,144789.0
2026-05-14 04:00:00,137.705,138.88,137.105,137.91,101184.0
2026-05-15 04:00:00,135.2,135.2,131.26,133.065,142451.0
2026-05-18 04:00:00,132.26,133.2,131.0,132.18,116314.0
2026-05-19 04:00:00,130.525,133.0,128.195,130.67,198865.0
2026-05-20 04:00:00,130.735,133.965,129.72,132.9,154680.0
2026-05-21 04:00:00,131.5,135.1,130.9,134.91,186668.0
2026-05-22 04:00:00,135.815,137.44,134.57,136.48,219350.0
2026-05-26 04:00:00,137.6,141.095,137.495,140.945,171762.0
2026-05-27 04:00:00,141.6,141.6,139.41,139.745,133880.0
2026-05-28 04:00:00,138.32,142.57,138.01,141.75,178398.0
2026-05-29 04:00:00,141.98,145.535,141.485,143.88,184623.0
2026-06-01 04:00:00,140.315,142.6,140.14,141.71,113944.0
2026-06-02 04:00:00,141.685,143.215,140.08,142.02,122116.0
2026-06-03 04:00:00,140.34,143.1,140.15,140.9,171298.0
2026-06-04 04:00:00,141.61,142.64,140.85,142.11,126170.0
2026-06-05 04:00:00,140.94,140.94,137.295,138.115,101536.0
2026-06-08 04:00:00,138.755,140.0,137.98,139.04,69400.0
2026-06-09 04:00:00,141.205,142.89,138.24,142.41,140142.0
2026-06-10 04:00:00,141.78,144.05,136.755,137.1,133958.0
2026-06-11 04:00:00,138.96,142.405,136.61,142.13,98154.0
2026-06-12 04:00:00,143.34,143.93,141.6,143.08,94904.0
2026-06-15 04:00:00,145.64,149.51,145.64,146.545,99809.0
2026-06-16 04:00:00,147.4,151.57,147.4,148.845,230643.0
2026-06-17 04:00:00,149.33,152.76,148.7,148.91,132210.0
2026-06-18 04:00:00,151.945,152.8,150.41,150.66,127273.0
2026-06-22 04:00:00,150.76,151.89,149.39,150.21,140961.0
2026-06-23 04:00:00,145.47,146.64,143.13,143.145,155901.0
2026-06-24 04:00:00,143.0,144.61,140.915,141.51,243113.0
2026-06-25 04:00:00,142.99,147.3,142.99,145.31,245084.0
2026-06-26 04:00:00,143.565,144.83,141.84,143.45,320717.0
2026-06-29 04:00:00,143.34,143.405,141.62,142.92,172766.0
2026-06-30 04:00:00,143.695,144.055,142.0,143.07,150485.0
2026-07-01 04:00:00,141.895,142.67,139.49,139.5,177918.0
2026-07-02 04:00:00,140.3,141.99,137.35,139.06,159531.0
2026-07-06 04:00:00,138.89,141.72,138.89,141.58,89238.0
2026-07-07 04:00:00,139.92,140.57,136.98,137.885,98221.0
2026-07-08 04:00:00,136.5,136.96,134.22,136.48,188923.0
2026-07-09 04:00:00,138.16,139.495,136.97,137.815,120589.0
2026-07-10 04:00:00,138.87,140.36,138.35,138.81,87545.0
2026-07-13 04:00:00,139.05,139.05,134.975,135.33,90947.0
2026-07-14 04:00:00,137.56,137.56,134.615,136.1,81013.0
2026-07-15 04:00:00,136.68,136.955,134.75,136.26,137843.0
2026-07-16 04:00:00,134.175,139.23,133.92,139.07,128056.0
2026-07-17 04:00:00,138.25,142.305,137.795,139.47,176976.0
2026-07-20 04:00:00,139.6,139.695,135.26,136.57,128331.0
2026-07-21 04:00:00,136.91,140.29,136.2,139.23,79039.0
2026-07-22 04:00:00,140.06,140.75,139.145,139.69,112560.0
2026-07-23 04:00:00,138.7,145.735,138.66,144.89,313680.0
2026-07-24 04:00:00,144.86,149.16,144.44,147.95,285386.0
2026-07-27 04:00:00,148.585,150.74,146.99,149.34,106731.0
2026-07-28 04:00:00,148.97,152.05,148.205,151.86,131995.0
2026-07-29 04:00:00,150.715,150.715,145.11,145.78,134411.0
2026-07-30 04:00:00,148.24,149.58,146.79,148.68,168537.0
2026-07-31 04:00:00,149.84,150.715,147.95,149.825,174281.0
2026-08-03 04:00:00,151.425,154.975,150.86,154.84,124328.0
2026-08-04 04:00:00,156.34,159.39,152.39,158.915,204795.0
2026-08-05 04:00:00,156.6,164.83,156.01,162.16,231077.0
2026-08-06 04:00:00,163.865,163.865,156.085,156.9,214516.0
2026-08-07 04:00:00,157.73,159.27,157.73,158.26,84020.0
2026-08-10 04:00:00,158.11,159.73,157.45,158.68,115019.0
2026-08-11 04:00:00,159.19,164.38,159.19,164.375,127332.0
2026-08-12 04:00:00,166.025,166.14,162.94,163.82,159877.0
2026-08-13 04:00:00,164.09,164.355,159.85,164.22,147406.0
2026-08-14 04:00:00,164.0,164.53,162.3,163.155,149138.0
2026-08-17 04:00:00,162.99,164.31,161.58,162.05,113240.0
2026-08-18 04:00:00,161.13,161.5,157.77,157.825,84371.0
2026-08-19 04:00:00,158.375,159.22,157.245,157.6,57358.0
2026-08-20 04:00:00,156.54,157.14,154.21,154.74,70570.0
2026-08-21 04:00:00,156.34,157.47,155.12,157.23,113630.0
2026-08-24 04:00:00,157.865,158.2,156.28,157.575,117506.0
2026-08-25 04:00:00,159.16,159.16,154.6,154.87,108726.0
2026-08-26 04:00:00,156.035,158.68,156.035,158.265,104583.0
2026-08-27 04:00:00,158.31,158.88,156.615,157.69,98227.0
2026-08-28 04:00:00,158.25,158.25,154.52,155.26,73458.0
2026-08-31 04:00:00,153.19,153.83,152.19,152.47,62467.0
2026-09-01 04:00:00,151.09,151.82,147.0,147.645,186149.0
2026-09-02 04:00:00,147.455,150.57,146.59,148.81,149368.0
