date,open,high,low,close,volume
2019-05-24,27.35866919879256,29.42781224744073,26.209145282876904,26.668954849243164,44000.0
2019-05-28,26.89885659536173,28.0483803814883,26.218338724458896,26.45284080505371,61500.0
2019-05-29,27.49661099338003,27.49661099338003,25.43666440082138,26.20914459228516,207800.0
2019-05-30,26.65975733966956,26.81609265589944,25.951650215920445,26.48502922058105,666000.0
2019-05-31,26.209147784303685,26.29191365447161,24.8021297454834,24.8021297454834,853800.0
2019-06-03,24.406694590238,24.82971858342652,22.41112084133457,22.815752029418945,19259600.0
2019-06-04,22.392725554724755,25.69415828157995,22.392725554724755,25.51943016052246,20135100.0
2019-06-05,25.326311218696016,25.951650742264267,24.333120892597265,25.75853157043457,10740200.0
2019-06-06,25.464256756681365,25.464256756681365,24.121611780022032,24.737756729125977,13986100.0
2019-06-07,24.066429073402404,24.76533971730121,23.648002502506262,24.19517517089844,10049100.0
2019-06-10,23.97447311364912,24.590618069663105,23.100835895084774,23.275562286376957,10247200.0
2019-06-11,22.999670895094557,23.32153788882873,22.55825420576231,22.944494247436523,11641200.0
2019-06-12,23.091639049867474,23.404309723289234,22.512277962160027,23.05485343933105,13392000.0
2019-06-13,23.04565457849551,23.16520604595227,22.714592889153213,22.962888717651367,9710800.0
2019-06-14,22.769764769160783,23.211181431721112,22.57664388301945,23.16520118713379,7036800.0
2019-06-17,23.47787844780507,24.737755750246286,23.404308983093426,23.864118576049805,13710100.0
2019-06-18,23.937687269014614,25.353899857563928,23.680193273808214,25.105602264404297,14485400.0
2019-06-19,25.271129377866615,25.271129377866615,24.710162987738965,24.96765518188477,10228800.0
2019-06-20,25.16997524518601,25.381487214750663,24.296336408762663,24.97685432434082,7728000.0
2019-06-21,24.710167782199157,25.4826462685529,24.710167782199157,25.022836685180664,12548900.0
2019-06-24,24.95846217019977,26.163164471359885,24.87845540557972,25.75853157043457,6494900.0
2019-06-25,25.76772886801491,25.83210192752978,25.271133687698523,25.44586181640625,6698600.0
2019-06-26,25.684962872558867,27.013812249819384,25.611393411486688,26.908056259155277,6735100.0
2019-06-27,27.018413782230294,27.89205280332354,26.908060450450154,27.19314193725586,5879600.0
2019-06-28,27.220731147218185,27.35867368896065,26.908060450450154,27.19314193725586,15517800.0
2019-07-01,27.202334000148845,28.278288460515185,26.622974715659726,27.29429626464844,5272900.0
2019-07-02,27.128763567653863,27.22072582885954,25.878081024938865,26.659757614135746,5438300.0
2019-07-03,26.46663817175665,26.576991480839965,25.933259167096043,26.48502922058105,2234900.0
2019-07-05,26.163166152523228,26.96323385013362,25.98843801866345,26.337892532348636,2888200.0
2019-07-08,26.10798753072714,26.10798753072714,25.41827315703874,25.537824630737305,3478600.0
2019-07-09,25.261941050178905,25.537827887255258,24.673385270871357,24.82052421569824,5285700.0
2019-07-10,24.654994612382445,24.829722782350935,24.31473643058746,24.36991310119629,5133700.0
2019-07-11,24.41588767829605,24.64579246530085,23.873312240641976,24.30553436279297,6066200.0
2019-07-12,24.296334274678475,25.50103468468132,24.14919537364152,25.38148498535156,5154500.0
2019-07-15,25.206759711781665,25.997632709147407,25.197563310180403,25.822904586791992,3443100.0
2019-07-16,25.68496327014125,26.209145907648725,25.48724501156781,25.620590209960938,3735900.0
2019-07-17,25.38149113539634,25.48264805809872,24.691776711902065,24.71936416625977,3999300.0
2019-07-18,24.443477585410108,24.811324904363524,24.289901351672484,24.507850646972656,3009800.0
2019-07-19,24.636599624910204,25.271135620693407,24.49865533935916,25.18836975097656,4694800.0
2019-07-22,25.14238728880564,25.61139325809467,25.022835819007927,25.528627395629883,2546100.0
2019-07-23,25.42746761547053,26.190751393844792,25.243544848966813,25.85968971252441,2921400.0
2019-07-24,25.537825485172903,26.22753988193752,25.40907760503344,26.043615341186523,2311800.0
2019-07-25,25.841298266814093,26.117183308075887,25.519431215985787,25.767728805541992,3532200.0
2019-07-26,25.49184129006214,26.23213495984251,25.42746823252198,26.190752029418945,3052700.0
2019-07-29,26.080398469463724,26.622973883616574,26.04361286319982,26.46663856506348,6245200.0
2019-07-30,25.866174837415382,27.05786730961025,25.68141574092223,26.910058975219727,7142300.0
2019-07-31,26.88234703906901,27.852327915749456,26.52206696779319,27.251863479614254,7662000.0
2019-08-01,27.251863769531248,30.28190037623048,27.076342797657475,28.86849975585937,11564200.0
2019-08-02,28.582125672664706,29.136401238624607,28.498984249671047,29.06249618530273,7305800.0
2019-08-05,28.29574366705032,28.60983303786257,27.38118994450634,27.621376037597656,5552500.0
2019-08-06,27.76917922991965,27.916985767460694,27.224141961989694,27.75994110107422,5355900.0
2019-08-07,27.32576238094638,28.48050217351848,27.187193958236342,28.304981231689453,4925200.0
2019-08-08,28.3696527245873,29.36734982007277,28.332701959195333,29.201066970825195,3962600.0
2019-08-09,29.505912573568757,29.56133959194557,28.84078130507437,29.21953582763672,4753200.0
2019-08-12,29.090207508681758,29.404296904161416,27.2610999199425,27.3719539642334,7112500.0
2019-08-13,27.09481784635407,27.852326964087496,26.96548753708055,27.344242095947266,6855400.0
2019-08-14,26.9008238211096,27.12253368971846,26.12483839998188,26.180265426635746,4580100.0
2019-08-15,26.72530166749832,27.00243855052241,25.80150970809357,26.25416755676269,3561600.0
2019-08-16,26.5035882205787,28.00013000549371,26.38349429539834,27.93546485900879,4285100.0
2019-08-19,28.406601123420245,28.489742535960445,27.944705170193902,28.240318298339844,4207300.0
2019-08-20,28.286510832191823,28.34193785690733,27.79690045489039,27.95394515991211,3073700.0
2019-08-21,27.990897007114025,28.619075851544515,27.97242250615515,28.24955940246582,2815400.0
2019-08-22,28.43431677838292,28.59136147993774,27.90775388823326,27.981658935546875,3351400.0
2019-08-23,27.52900280039077,27.8615685072444,26.614448868536837,26.836158752441406,3911600.0
2019-08-26,27.11329241636935,27.22876640301318,26.48511364710802,26.80844116210937,3479800.0
2019-08-27,26.92853529643249,27.18719767969255,26.36040345215878,26.540542602539062,3528400.0
2019-08-28,26.30959126785576,27.279573760278836,26.15254658405354,26.94700813293457,5091800.0
2019-08-29,27.298051430598623,27.92438366982159,27.27033879976125,27.445858001708984,3135600.0
2019-08-30,27.713759660018354,27.741474053995997,27.030153799843777,27.085580825805664,5220200.0
2019-09-03,26.78072582424169,26.88234349273368,25.86617209379318,26.078643798828125,3279100.0
2019-09-04,26.438927726307547,26.64216133130602,26.02322062290908,26.26340675354004,2962100.0
2019-09-05,26.549781007757385,26.78072900026953,25.819986267655537,26.29111862182617,4972700.0
