Price,Close,High,Low,Open,Volume
Ticker,REGN,REGN,REGN,REGN,REGN
Date,,,,,
2015-12-21,529.6126708984375,544.072513353362,525.3662636585958,542.9387865358578,863300
2015-12-22,525.4259033203125,536.6337009926482,523.3573588171496,532.6359150654841,621800
2015-12-23,532.8944091796875,534.5154235093729,525.495443263951,528.1308510437113,415300
2015-12-24,534.6647338867188,536.8724604541401,531.1641288444796,532.6061435828011,169400
2015-12-28,537.300048828125,537.7375636838328,528.6480226006765,533.4911566651781,351000
2015-12-29,547.1753540039062,550.6958073815696,538.7719476025786,539.289098980666,519700
2015-12-30,545.1663818359375,548.8360315394857,541.6856865880709,547.5033957943875,297400
2015-12-31,539.875732421875,547.6227439179786,539.6271113259968,539.6271113259968,310500
2016-01-04,513.700927734375,529.9706786808929,504.3030679421673,528.8270579886754,1025800
2016-01-05,506.1726989746094,518.9021179602755,501.2798221976184,516.5153310353493,889300
2016-01-06,516.6148071289062,521.7761842966005,493.264329656592,496.24778326338594,887600
2016-01-07,499.19140625,512.5075372599096,499.1416941671803,507.6843119546334,931000
2016-01-08,488.9681091308594,508.48984382163354,488.28191242955785,502.234528107261,793100
2016-01-11,478.16802978515625,495.9494169510991,467.20879151057557,492.31952435895687,863000
2016-01-12,472.3602294921875,484.30396696026196,450.17328409870896,483.3194370779763,1717700
2016-01-13,457.03521728515625,472.2309381784175,448.9003419225671,472.2309381784175,1396900
2016-01-14,476.4375915527344,483.8365582048205,450.66057189645596,459.30264409695366,1193300
2016-01-15,460.3966064453125,473.6132834561894,453.48492710521185,462.0275452260942,1350700
2016-01-19,444.554443359375,471.8232212795056,439.44280889038413,467.6066167767613,1219300
2016-01-20,459.4021301269531,466.2342338338435,429.66701908963137,436.1112896204243,1229400
2016-01-21,459.0242004394531,467.3878184073359,449.5169314100463,459.61094263016093,889900
2016-01-22,480.3260498046875,481.89735228037705,461.6695415771368,466.840842669194,820500
2016-01-25,470.510498046875,479.61002507974615,462.54466755338456,465.9458178700431,920200
2016-01-26,461.0032043457031,471.7834120279495,453.73352552091404,471.7834120279495,608200
2016-01-27,431.7654113769531,460.6850084363409,429.1300334167289,458.08941835549547,1225800
2016-01-28,412.8204345703125,434.2913810263727,397.7937887672724,433.59522975632694,2297300
2016-01-29,417.7729797363281,426.544340095434,402.825879281192,412.92984519576567,1148200
2016-02-01,415.9630126953125,418.44922389633723,406.1673648426813,414.88898281014326,1000200
2016-02-02,407.6292419433594,413.33757292089587,400.0114874861128,410.4038316812924,887500
2016-02-03,418.68792724609375,420.1597448762033,390.18599795744296,410.771808808862,1248400
2016-02-04,410.3143310546875,435.1167753918676,405.8689843982834,414.8690867809976,1284700
2016-02-05,394.4224548339844,418.2105357302983,390.90200180664664,413.8049769934718,1432700
2016-02-08,388.3760070800781,391.46886946962053,374.53277032371363,378.6002383900399,1225600
2016-02-09,363.9514465332031,385.8599360162373,348.32810555982144,355.0309205097854,2112300
2016-02-10,365.4531555175781,376.1040754473977,360.99785426918464,367.9791241615505,1232400
2016-02-11,365.2144470214844,373.906261450092,355.0408908748602,356.32375391933846,941800
2016-02-12,376.9195861816406,376.94941950315507,363.1161362414556,369.31175535360796,728200
2016-02-16,389.5992736816406,391.7771972554208,380.1118826581367,384.26882075769726,1094000
2016-02-17,395.06890869140625,396.55068083404575,382.8765194259752,391.5583797402501,842300
2016-02-18,385.1637878417969,402.766173489561,383.8809248443676,393.4677384761857,729500
2016-02-19,392.8014831542969,394.05451293709666,377.9239737729838,384.3185319197643,604800
2016-02-22,393.6070251464844,403.47229430051203,392.21475292909236,396.8490239492848,773800
2016-02-23,384.6964111328125,397.48549709744265,383.9505477862136,389.8379091557077,617500
2016-02-24,391.45892333984375,392.5727410805686,375.218975091959,381.5737453670245,713700
2016-02-25,391.8169250488281,400.58828532279784,388.336229417817,394.17384837737444,671900
2016-02-26,392.0556335449219,396.40152593391247,385.5019843621862,394.7307992654725,594500
2016-02-29,381.90191650390625,394.92966917374804,380.9472199073479,394.0545179813789,794000
2016-03-01,407.9474792480469,407.9474792480469,381.9019277012073,385.72074454866515,921000
2016-03-02,405.5606994628906,416.6889828406814,403.02477626549614,407.738622827397,781900
2016-03-03,399.7231140136719,407.181747981162,393.0302222077774,403.98946114086885,780400
2016-03-04,401.5926818847656,411.567358810183,393.76609482070813,402.318636044668,791700
2016-03-07,406.0281066894531,408.9717721394278,397.4059132252612,399.57391237384866,629200
2016-03-08,392.63238525390625,406.03804595029067,390.49424985440254,403.1639714540734,709100
2016-03-09,372.6830749511719,387.46110039359934,371.7383025147274,386.3870704625575,1593600
2016-03-10,375.4775390625,378.4908256722294,371.56922253538437,374.80129693374204,1256200
2016-03-11,375.03997802734375,381.46433919816013,373.4587513638231,380.55938503887614,833200
2016-03-14,371.211181640625,377.0090426972412,368.60563736444635,376.4620580668358,1077700
2016-03-15,365.194580078125,370.2266689552676,357.1889924142864,367.9194577529098,1037400
2016-03-16,366.427734375,378.8985779583503,358.0144043700947,364.9757955661799,1097200
2016-03-17,363.4542236328125,367.4619946473369,347.0352760817338,364.2895869070148,1498900
2016-03-18,362.49957275390625,368.36702552454875,354.782362940069,365.61231424889763,1583500
2016-03-21,368.9935302734375,373.84661939588074,358.54148866791144,361.853108635478,771800
2016-03-22,376.223388671875,378.7195542126143,365.2243937020095,365.88075704397,724500
2016-03-23,363.36474609375,382.1903301166029,363.12607952904125,376.76045332467277,694500
2016-03-24,368.75482177734375,373.3095775521619,358.3923108079448,361.45530955908436,1047500
2016-03-28,361.8431701660156,372.85212021895785,361.31609462590876,370.9228179742066,475700
2016-03-29,365.34375,367.6012491402212,355.36907211332385,361.88296351422747,663500
2016-03-30,357.6961364746094,371.92720560244953,357.1690609642914,367.6807682023125,699300
2016-03-31,358.4519958496094,362.8277215827078,356.65198133133646,359.02878350632454,930100
2016-04-01,403.0148010253906,409.70769192866936,358.8199120889533,371.9272091296593,3184700
2016-04-04,403.0645446777344,409.06128483462305,396.8589712793542,401.4634392442034,1205200
2016-04-05,401.42364501953125,409.5784297070674,397.0877073544242,399.63358513653895,1025800
2016-04-06,424.8437805175781,425.6890680432309,401.98056176442896,401.98056176442896,1478400
2016-04-07,416.1718444824219,431.5366103209733,414.71987540052214,422.65587187343056,1239300
2016-04-08,402.70654296875,421.6614145041319,399.48442300364115,418.5785065829531,1223100
2016-04-11,393.955078125,405.1231188916842,390.75283703458535,405.1231188916842,1084700
2016-04-12,405.81927490234375,408.2259102645339,392.02578050106575,394.14400687630933,1047300
2016-04-13,408.2557678222656,412.7110693277294,403.76070878809185,408.97179787940695,606100
2016-04-14,404.5860900878906,412.3032990295682,399.5937891406622,409.88670913185695,452200
2016-04-15,404.4866638183594,407.5098746391678,398.67887837932466,406.6048901644385,469500
2016-04-18,420.05035400390625,421.61170190083095,403.35295130611576,405.1330869997385,952000
2016-04-19,411.497802734375,420.0404211039587,409.13092472513415,419.0558911426855,688300
2016-04-20,397.545166015625,404.65572389076846,393.81584926125703,403.96952718002416,979000
2016-04-21,407.3110046386719,409.5585188646241,395.8048122353453,398.47997784145946,735500
2016-04-22,402.1496276855469,409.30989753270563,392.3241164407318,404.36730859069877,849400
2016-04-25,404.67559814453125,406.6844456707742,401.0357816638943,405.95846114606155,376400
2016-04-26,404.4170227050781,409.14082352283754,402.0998570978366,404.5264014195313,430200
2016-04-27,388.12738037109375,404.6656612230791,384.22898806945176,404.6656612230791,975000
2016-04-28,389.14178466796875,399.5639934739587,382.87654426515184,384.97489205698645,923800
2016-04-29,374.6322326660156,390.8323930274652,371.0819462070031,386.4865007903946,889000
2016-05-02,382.3991394042969,382.87650285306665,367.0343732785781,375.8653998106545,729500
2016-05-03,369.27197265625,379.6245594057957,368.7249880000869,377.52618143810054,729200
2016-05-04,358.65087890625,369.0432229758068,358.26301541144403,368.0189052282954,1008800
2016-05-05,375.6466369628906,379.5052112869077,367.07415517416985,375.0499401996276,1500300
2016-05-06,367.9095458984375,375.34827039305094,363.9116988611536,374.2841647145221,884800
2016-05-09,373.3990783691406,379.2168184826113,368.15815623335624,368.15815623335624,946100
2016-05-10,383.74169921875,384.9549714280582,372.31508291704233,375.8753237955909,741400
2016-05-11,369.8089904785156,384.1594248353414,369.41120274957615,382.9361979783257,706700
2016-05-12,363.6233215332031,372.9316817418355,360.3912469581072,370.9924248570748,979600
2016-05-13,367.42218017578125,369.62001244506627,359.6453356089202,362.5492129210488,1159200
2016-05-16,389.7882080078125,392.29429799696067,376.57150063749265,377.9041062122248,1304300
2016-05-17,384.2489318847656,391.3296567779542,380.6687815597661,390.8224599633787,1357600
2016-05-18,388.12738037109375,389.3306980281599,382.18035258085735,383.91077611872566,1172000
2016-05-19,381.18585205078125,391.8368016493882,377.2377478343686,384.98478967952195,1256200
2016-05-20,383.8709716796875,385.8599404448672,379.9427462287556,381.2554728975954,795000
2016-05-23,390.4743957519531,394.80037890467776,382.19032314495576,384.3284586794906,1086300
2016-05-24,395.5065002441406,400.26013496967045,391.1406986944033,395.03909131226965,1109100
2016-05-25,392.31414794921875,398.77829665969654,390.74287592403675,397.74405471748435,959800
2016-05-26,391.3694152832031,392.72189955488545,385.93950838562273,391.3196728516151,733400
2016-05-27,394.03460693359375,396.2920755772515,387.4710038778523,396.2920755772515,547900
2016-05-31,396.72967529296875,398.2611898473828,392.82135867904697,396.1628118713064,1017400
